Camera Deployment Name,Latitude,Longitude,Duration,American Beaver,American Black Bear,American Mink,American Red Squirrel,Animal Not On List,Bicycle,Blue Jay,Bobcat,Calibration Photos,Camera Misfire,Camera Trapper,Cotton Rat,Coyote,Crow or Raven,Domestic Cat,Domestic Cow,Domestic Dog,Domestic Horse,Eastern Chipmunk,Eastern Cottontail,Eastern Fox Squirrel,Eastern Gray Squirrel,Eastern Spotted Skunk,Eastern Woodrat,Fisher,Flying Squirrel species,Gray Fox,"Human, non staff",Long-tailed Weasel,No Animal,Northern Bobwhite,Northern Flying Squirrel,Northern Raccoon,Red Fox,River Otter,Ruffed Grouse,Southern Flying Squirrel,Striped Skunk,Time Lapse,Turkey Vulture,Unknown Animal,Unknown Bird,Unknown Canine,Unknown Carnivore,Unknown Feline,Unknown Fox,Unknown mouse or rat,Unknown Owl,Unknown Squirrel,Unknown Weasel,Vehicle,Virginia Opossum,White-tailed Deer,Wild Boar,Wild Turkey,Woodchuck
South Mountains Gameland 10 50m off,35.55203,-81.72252,27.76736111,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
South Mountains Gameland 10 on trail,35.48925,-80.9241,28.06736111,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
South Mountains Gameland 12 200m off,35.55448,-81.73289,27.77361111,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 12 50m off,35.5543,-81.73086,23.78958333,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Mountains Gameland 12 on trail,35.5544,-81.76304,23.78402778,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
South Mountains Gameland 13 200m off,35.55192,-81.73373,22.77986111,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 13 50m off,35.55172,-81.73209,22.86041667,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 13 on trail,35.55195,-81.73136,22.90763889,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
South Mountains Gameland 14 200m off,35.54475,-81.72534,24.13611111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,48,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 14 50m off,35.5439,-81.72659,24.15208333,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
South Mountains Gameland 14 on trail,35.54324,-81.72668,24.12569444,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,50,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
South Mountains Gameland 15 200m off,35.54552,-81.7355,35.94791667,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 15 50m off,35.54443,-81.7346,35.96597222,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
South Mountains Gameland 15 on trail,35.54401,-81.73421,35.99444444,0,1,0,0,0,0,0,0,3,0,1,0,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Mountains Gameland 16 200m off,35.33671,-81.43905,20.98541667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0,50,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
South Mountains Gameland 16 50m off,35.33686,-81.43913,20.74444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 16 on trail,35.33679,-81.43949,21.00138889,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
South Mountains Gameland 17 200m off,35.5993,-81.72633,23.89097222,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,48,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0
South Mountains Gameland 17 50m off,35.5996,-81.72655,23.89722222,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
South Mountains Gameland 17 on trail,35.59974,-81.72659,23.90694444,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Mountains Gameland 18 200m off,35.60078,-81.73523,24.95555556,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Mountains Gameland 18 50m off,35.6004,-81.73514,24.96805556,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
South Mountains Gameland 19 200m off,35.54642,-81.84414,34.94513889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,71,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
South Mountains Gameland 19 50m off,35.54528,-81.84312,34.95625,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
South Mountains Gameland 19 on trail,35.54491,-81.84251,34.95625,0,0,0,0,0,0,0,1,1,0,5,0,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,71,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
South Mountains Gameland 2 200m off,35.57069,-81.71198,23.975,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
South Mountains Gameland 2 on trail,35.57142,-81.7109,23.99583333,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
South Mountains Gameland 20 200m off,35.53651,-81.83945,27.85277778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0
South Mountains Gameland 20 50m off,35.53653,-81.84212,27.85763889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0
South Mountains Gameland 20 on trail,35.53651,-81.84296,27.85902778,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
South Mountains Gameland 21 200m off,35.53991,-81.83871,20.86319444,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 21 50m off,35.53994,-81.84043,20.84027778,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
South Mountains Gameland 21 on trail,35.53998,-81.84084,10.85763889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
South Mountains Gameland 22 200m off,35.54295,-81.83798,42.12569444,0,0,0,0,0,0,0,1,1,0,2,0,12,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
South Mountains Gameland 22 50m off,35.54222,-81.84038,42.09236111,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,84,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0
South Mountains Gameland 22 on trail,35.54204,-81.84093,42.075,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,9,0,0,1,0,1,0,0,0,0,0,19,0,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
South Mountains Gameland 23 200m off,35.60888,-81.78599,20.84305556,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 23 50m off,35.60792,-81.78626,20.84652778,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
South Mountains Gameland 24 200m off,35.60612,-81.78284,21.09583333,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,43,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0
South Mountains Gameland 24 50m off,35.60611,-81.78449,21.10277778,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
South Mountains Gameland 3 50m off,35.58241,-81.7177,18.92638889,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 4 200m off,35.58539,-81.71575,29.89305556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 4 50m off,35.58542,-81.71433,29.91875,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,59,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
South Mountains Gameland 4 on trail,35.5854,-81.71375,14.07986111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,173,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
South Mountains Gameland 5 200m off,35.59024,-81.76938,22.97847222,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,29,0,0,0,0,0,0,0,53,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
South Mountains Gameland 5 50m off,35.59141,-81.76923,22.95555556,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,47,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
South Mountains Gameland 5 on trail,35.59186,-81.76892,22.96805556,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,47,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,8,0
South Mountains Gameland 6 200m off,35.59607,-81.76656,18.87152778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0
South Mountains Gameland 6 50m off,35.59607,-81.76774,18.40902778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
South Mountains Gameland 6 on trail,35.59609,-81.76836,18.42152778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
South Mountains Gameland 7 200m off,35.59129,-81.77417,27.95277778,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
South Mountains Gameland 7 50m off,35.59,-81.77413,27.96666667,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
South Mountains Gameland 7 on trail,35.58973,-81.77452,27.98819444,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,27,0,0,0,0,1,0,0,0,0,0,84,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
South Mountains Gameland 8 200m off,35.58813,-81.77539,20.83333333,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
South Mountains Gameland 8 50m off,35.58759,-81.77641,6.816666667,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains Gameland 8 on trail,35.58756,-81.77715,17.82847222,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,31,0,36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Mountains Gameland 9 200m off,35.51244,-80.96421,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
South Mountains Gameland 9 50m off,35.55194,-81.72473,34.72291667,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Mountains Gameland 9 on trail,35.55147,-81.7247,34.87777778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
South Mountains State Park 1 200m off,35.62111,-81.65492,20.95138889,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
South Mountains State Park 1 50m off,35.62083,-81.65516,20.95416667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
South Mountains State Park 1 on trail,35.62028,-81.65503,20.96736111,0,0,0,0,0,0,0,2,1,0,9,0,1,0,0,0,10,25,0,0,0,0,0,0,0,0,0,111,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0
South Mountains State Park 10 200m off,35.58759,-81.65953,19.53055556,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
South Mountains State Park 10 50m off,35.58727,-81.66032,20.02083333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0
South Mountains State Park 10 on trail,35.58777,-81.66029,20.02569444,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,1,23,0,0,0,0,0,0,0,0,0,32,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0
South Mountains State Park 11 200m off,35.602,-81.66175,21.0375,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
South Mountains State Park 11 50m off,35.60307,-81.66219,21.24444444,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
South Mountains State Park 11 on trail,35.60327,-81.66244,21.04305556,0,0,0,0,0,1,0,3,1,0,4,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,73,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
South Mountains State Park 12 200m off,35.61692,-81.65433,20.92916667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
South Mountains State Park 12 50m off,35.61678,-81.65481,20.93263889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
South Mountains State Park 12 on trail,35.61707,-81.65538,20.93888889,0,0,0,0,0,0,0,2,1,0,5,0,2,0,0,0,9,0,0,0,0,8,0,0,0,0,1,86,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
South Mountains State Park 13 200m off,35.60032,-81.65001,21.05277778,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
South Mountains State Park 13 50m off,35.60138,-81.65006,21.05416667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
South Mountains State Park 13 on trail,35.6014,-81.6495,21.06041667,0,0,0,0,0,5,0,1,1,0,4,0,0,0,0,0,22,2,0,0,0,1,0,0,0,0,0,180,0,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,3,0,9,0
South Mountains State Park 14 200m off,35.61858,-81.62581,25.98680556,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
South Mountains State Park 14 50m off,35.61739,-81.62625,26.0125,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
South Mountains State Park 14 on trail,35.61723,-81.62623,26.04791667,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,8,56,0,0,0,0,0,0,0,0,0,128,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0
South Mountains State Park 15 200m off,35.62245,-81.63396,20.02847222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
South Mountains State Park 15 50m off,35.622,-81.63432,20.03611111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
South Mountains State Park 15 on trail,35.6214,-81.63428,20.05555556,0,0,0,0,0,0,0,1,1,0,6,0,1,0,0,0,5,40,0,0,0,0,0,0,0,0,0,50,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
South Mountains State Park 16 200m off,35.61547,-81.64149,21.70694444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
South Mountains State Park 16 50m off,35.6158,-81.64044,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Mountains State Park 16 on trail,35.61592,-81.63987,22.00277778,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,69,0,0,0,0,0,0,0,0,0,144,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0
South Mountains State Park 17 200m off,35.62266,-81.64053,23.83263889,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
South Mountains State Park 17 50m off,35.62408,-81.64145,23.78055556,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
South Mountains State Park 17 on trail,35.62484,-81.64109,23.84236111,0,4,0,0,0,0,0,0,1,0,2,0,4,0,0,0,3,82,0,0,0,22,0,0,0,0,0,93,0,51,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
South Mountains State Park 19 200m off,35.60936,-81.63724,18.62430556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Mountains State Park 19 50m off,35.61082,-81.63738,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
South Mountains State Park 19 on trail,35.61123,-81.63743,18.64444444,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,46,0,0,0,0,7,0,0,0,0,0,362,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Mountains State Park 2 200m off,35.60984,-81.64832,20.90277778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
South Mountains State Park 2 50m off,35.61023,-81.64886,20.90625,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
South Mountains State Park 2 on trail,35.6106,-81.64952,20.91041667,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,94,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
South Mountains State Park 20 200m off,35.58736,-81.62311,18.87291667,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
